dataset,sample_id,patient_id,tissue,abundance_eligible,task004_cluster_type,task004_cluster_id,n_cells,n_rescued,rescued_fraction,n_neutrophil,n_ambiguous_myeloid,top_project_broad_celltype,cluster_review_flag,review_note
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_10_PDCD1,41,0,0,1,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_01_CLEC4A,12,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_02_CLEC4A_APOA2,3,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_10_STMN1,24,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_02_MS4A1_CD83,8,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_01_MARCO,10,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_03_MZB1,18,0,0,1,0,plasma,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_05_ELL2,3,0,0,1,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_07_STMN1,12,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_07_APOA2,15,0,0,13,2,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_04_TREM2,2,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_11_FOXP3_STMN1,11,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_02_FCGR3A_CXCR4,33,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_01_CD14,8,0,0,1,0,B,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_05_LILRA4,4,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_gdT_04_STMN1,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_09_PDCD1_IFNG,2,0,0,0,1,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_04_BAG3,2,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_01_FAP,4,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mast,2,0,0,0,0,mast,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_05_KLRD1,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A011_HCC,nature_xue_A011,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_03_STMN1,1,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_10_STMN1,43,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_02_CD1C,693,0,0,0,1,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_01_MYH11,168,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_07_SLC40A1,913,0,0,1,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_08_GZMK,417,0,0,3,2,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_03_GPR183,295,0,0,6,5,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_02_FCGR3A_CXCR4,346,0,0,1,3,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_05_CD69,60,0,0,0,1,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_11_SLC4A10,723,0,0,10,10,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_07_KDR_APOA2,129,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Tumor,688,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_01_CLEC4A,66,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_08_APOE,100,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_03_CD14CD16,355,0,0,55,10,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_01_CLEC9A,209,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_05_KDR,884,0,0,0,2,endothelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_04_GNLY,156,0,0,1,4,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_10_FOXP3_CTLA4,103,0,0,0,4,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_01_CD14,14,0,0,7,3,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_05_CD160,160,0,0,2,2,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_01_MARCO,230,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_06_KDR_ESM1,209,0,0,0,5,endothelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_09_STMN1,21,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_02_CXCL12,32,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_05_IL1B,11,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_04_ACKR1,36,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_08_IGFBP3,94,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_02_ABCC9,87,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_07_CXCL13,14,0,0,0,1,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_05_LILRA4,22,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_10_PDCD1,13,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_06_STMN1,22,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_02_MS4A1_CD83,21,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_08_STMN1,38,0,0,0,2,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_03_LAMP3,15,0,0,0,1,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_06_CXCL9,21,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_gdT_04_STMN1,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_02_CLEC4A_APOA2,14,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_02_CD16,12,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_07_STMN1,21,0,0,1,1,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_07_APOA2,5,0,0,4,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_13_STMN1,8,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_03_MZB1,5,0,0,0,0,plasma,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_03_STMN1,4,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_03_TFF3,2,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_04_TREM2,1,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_06_CD69,6,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_04_STMN1,1,0,0,0,1,other/uncertain,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_02_CCL20,4,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_01_FAP,2,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_06_PLCG2,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mast,2,0,0,0,0,mast,none,No rescued-cell dominance flag.
nature_xue,A013_HCC,nature_xue_A013,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_11_FOXP3_STMN1,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_10_FOXP3_CTLA4,19,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_05_CD69,445,0,0,15,10,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_03_GPR183,130,0,0,5,3,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_MonoDC,2,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_06_CD69,992,0,0,36,15,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_11_SLC4A10,2216,0,0,85,44,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mph_01_MARCO,1940,0,0,1,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_12_IFIT3,1,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_EC_01_CLEC4A,1508,0,0,7,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_DC_01_CLEC9A,89,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_NK_02_FCGR3A_CXCR4,984,0,0,10,24,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_NK_05_CD160,717,0,0,3,16,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_05_KLRD1,286,0,0,6,10,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_07_PLCG2,390,0,0,3,2,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_NK_04_PLCG2,117,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_08_GZMK,67,0,0,1,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_04_GNLY,503,0,0,12,21,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Tumor,170,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_gdT_03_KLRD1,153,0,0,6,4,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_01_CD14,220,0,0,96,20,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_DC_02_CD1C,136,0,0,1,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_B_02_MS4A1_CD83,177,0,0,8,6,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_03_CD14CD16,76,0,0,8,1,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_B_03_MZB1,55,0,0,0,1,plasma,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_DC_05_LILRA4,15,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_EC_08_IGFBP3,84,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_DC_03_LAMP3,6,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_06_PLCG2,73,0,0,1,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mu_02_ABCC9,7,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mu_01_MYH11,62,0,0,0,1,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_EC_04_ACKR1,16,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_EC_05_KDR,30,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_02_CD16,47,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_NK_01_FCGR3A_CX3CR1,9,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_NK_07_STMN1,21,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_EC_03_TFF3,12,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_DC_04_CD207,3,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mph_07_SLC40A1,12,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_01_CCR7,8,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Neu_05_ELL2,7,0,0,3,1,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mph_09_STMN1,5,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_Mph_08_APOE,19,0,0,1,0,B,none,No rescued-cell dominance flag.
nature_xue,A013_HCC_N,nature_xue_A013,Adjacent,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_04_BAG3,9,0,0,1,0,T/NK,none,No rescued-cell dominance flag.
